,device_id,dataprofile_id,cloud_received_time,sample_time,year,year_month,year_month_day,influx_migration_source_filename,T1_remote_K,T2_embeded_K,RelFlow_Fb_Rel2Vmax,RelPower_Fb_Rel2Pmax,AbsFlow_Fb_m3s,AbsPower_Fb_W,Heating_E_J,Glycol_Concentration_Rel,ControlMode_Write,Cooling_E_J,RelPos_Fb,DeltaT_Limitation_Write,SpDeltaT_K_Write,Pmax_Rel_Write,Vmax_Rel_Write,InstallationPosition_Write,Override_Write,DN_Size,SpFlow_DeltaT_lmin_Write,DDC_Sp_Rel,SpDeltaT_applied_K,Error_Status_Cloud,DDC_BUS_Sp_Write,dT_Manager_Ste,Active_dT_Manager_total_h,DeltaT_K,DDC_Sp_V,OperatingHours,Flow_Volume_total_m3,Y3AnalogInputValue
51,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-24 01:41:03.990,2019-06-24 01:37:31.831000,2019,201906,20190623,2019-06-23_23.gz,351.20759162303665,324.51640624999993,134.15162600397053,4440.657131131171,0.004024548780119116,444065.7131131171,0.0,0.0,1,4233857957821.971,96.27,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,96.4000015258789,10.0,0.0,96.4000015258789,2,0.0,26.691185373036717,1.6674652710363793e-07,2648.776620470049,38370.2700653474,
52,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-10 17:43:46.789,2019-06-10 17:39:44.575000,2019,201906,20190610,2019-06-10_15.gz,349.93010471204195,323.43046875,72.31611089276537,3522.1728902257137,0.0028926444357106145,316995.56012031424,0.0,0.0,1,1049315309448.5309,90.93,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,90.9000015258789,5.0,0.0,90.9000015258789,2,0.0,26.499635962041964,5e-324,2308.4584167177036,9580.915613331477,
53,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-10 22:45:09.365,2019-06-10 22:43:37.473000,2019,201906,20190610,2019-06-10_20.gz,349.93272251308906,323.42005208333325,45.98361399159538,2240.7538498814242,0.001839344559663815,201667.8464893282,0.0,0.0,1,1051683349223.3473,66.07,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,66.0,5.0,0.0,66.0,2,0.0,26.512670429755815,5e-324,2313.523110885643,9602.516144143852,
54,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-08 19:01:48.624,2019-06-08 19:01:46.773000,2019,201906,20190608,2019-06-08_17.gz,351.19712041884816,324.4955729166666,134.15162600397053,4442.415693091669,0.004024548780119116,444241.56930916687,0.0,0.0,1,3647848807731.6685,80.8,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,80.5999984741211,10.0,0.0,80.5999984741211,2,0.0,26.70154750218154,1.8262277380384e-05,2282.1803968587074,33058.871876604084,
55,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-08 22:22:42.239,2019-06-08 22:19:10.161000,2019,201906,20190608,2019-06-08_20.gz,351.20497382198954,324.50078124999993,134.15162600397053,4442.848554521802,0.004024548780119116,444284.8554521802,0.0,0.0,1,3653107392878.5146,91.57,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,91.4000015258789,10.0,0.0,91.4000015258789,2,0.0,26.70419257198961,8.480193768849748e-05,2285.4702326924926,33106.536308686256,
56,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-07 18:59:25.493,2019-06-07 18:58:24.335000,2019,201906,20190607,2019-06-07_16.gz,349.9379581151833,323.46171874999993,59.739395954893105,1962.2366075674609,0.0017921818786467935,196223.66075674607,0.0,0.0,1,1016593092176.2063,68.54,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,68.69999694824219,10.0,0.0,68.69999694824219,2,0.0,26.476239365183346,5e-324,2237.7694464219608,9282.383527130474,
57,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-09 09:50:03.961,2019-06-09 09:47:32.119000,2019,201906,20190609,2019-06-09_07.gz,349.93010471204195,323.42005208333325,6.812387258014122,224.05322523603564,0.00020437161774042366,22405.322523603565,0.0,0.0,1,1034524148201.3445,33.79,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,33.900001525878906,10.0,0.0,33.900001525878906,2,0.0,26.510052628708706,5e-324,2276.5882972652507,9445.99644464806,
58,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-09 10:25:14.167,2019-06-09 10:24:12.054000,2019,201906,20190609,2019-06-09_08.gz,349.93272251308906,323.42526041666656,50.830889540566965,1671.615172909569,0.0015249266862170088,167161.51729095692,0.0,0.0,1,1034793984779.2506,63.190000000000005,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,64.0999984741211,10.0,0.0,64.0999984741211,2,0.0,26.5074620964225,5e-324,2277.19938920983,9448.45793392195,
59,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-19 08:20:17.283,2019-06-19 08:17:45.416000,2019,201906,20190619,2019-06-19_06.gz,349.9458115183246,323.44609375,62.49055234755267,3043.6100239296256,0.002499622093902107,273924.9021536663,0.0,0.0,1,1154597165666.4685,85.71,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,85.69999694824219,5.0,0.0,85.69999694824219,2,0.0,26.499717768324615,5e-324,2515.0922392381563,10541.587967267038,
60,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-10 00:24:03.735,2019-06-10 00:21:31.999000,2019,201906,20190609,2019-06-09_22.gz,349.93010471204195,323.41484374999993,78.60446836170148,2585.7428176218727,0.0023581340508510443,258574.2817621873,0.0,0.0,1,1041251337617.8806,81.59,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,81.69999694824219,10.0,0.0,81.69999694824219,2,0.0,26.51526096204202,5e-324,2291.154908657885,9507.363236416813,
61,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-10 01:54:28.218,2019-06-10 01:52:26.731000,2019,201906,20190609,2019-06-09_23.gz,349.93534031413617,323.42786458333325,0.0,0.0,0.0,0.0,0.0,0.0,1,1041963160039.2645,28.300000000000004,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,34.20000076293945,5.0,0.0,34.20000076293945,2,0.0,26.507475730802923,5e-324,2292.6701253249007,9513.85554824023,
62,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-10 05:10:22.607,2019-06-10 05:08:50.600999,2019,201906,20190610,2019-06-10_03.gz,349.9431937172775,323.42786458333325,0.0,0.0,0.0,0.0,0.0,0.0,1,1043511359700.3474,10.16,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,10.5,5.0,4.0,10.5,2,0.0,26.51532913394425,5e-324,2295.94342477019,9527.97628092474,
63,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-10 12:42:24.766,2019-06-10 12:38:22.595000,2019,201906,20190610,2019-06-10_10.gz,349.93534031413617,323.4356770833333,70.74402152553134,3445.6013610166074,0.0028297608610212536,310104.1224914947,0.0,0.0,1,1046977407046.0637,92.31,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,92.19999694824219,5.0,0.0,92.19999694824219,2,0.0,26.499663230802867,5e-324,2303.4356467164794,9559.58913626079,
64,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-16 23:40:13.433,2019-06-16 23:38:41.835000,2019,201906,20190616,2019-06-16_21.gz,351.18926701570683,324.50078124999993,134.15162600397053,4440.231045675021,0.004024548780119116,444023.1045675021,0.0,0.0,1,3962169834099.466,98.76,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,98.69999694824219,10.0,0.0,98.69999694824219,2,0.0,26.6884857657069,8.121515017356596e-12,2478.7957900812758,35907.51394301612,
65,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-17 03:21:14.207,2019-06-17 03:19:42.311000,2019,201906,20190617,2019-06-17_01.gz,351.1997382198953,324.50078124999993,100.6137195029779,4935.528945433401,0.004024548780119116,444197.6050890061,0.0,0.0,1,3968057514262.5786,32.6,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,32.79999923706055,5.0,0.0,32.79999923706055,2,0.0,26.69895696989539,1.9634623373140546e-09,2482.479244516107,35960.881226806974,
66,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-08 02:51:36.673,2019-06-08 02:50:35.301000,2019,201906,20190608,2019-06-08_00.gz,349.92225130890057,323.41223958333325,77.81842367808446,3791.6741804126113,0.0031127369471233785,341250.676237135,0.0,0.0,1,1020264474537.4548,99.86,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,99.69999694824219,5.0,0.0,99.69999694824219,2,0.0,26.510011725567324,5e-324,2245.6391747573416,9315.887740198741,
67,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-08 03:46:51.910,2019-06-08 03:42:19.218000,2019,201906,20190608,2019-06-08_01.gz,349.93010471204195,323.41484374999993,0.0,0.0,0.0,0.0,0.0,0.0,1,1020675653188.3661,8.1,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,8.199999809265137,5.0,4.0,8.199999809265137,2,0.0,26.51526096204202,5e-324,2246.5013633686663,9319.63783083531,
68,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-08 07:47:57.244,2019-06-08 07:43:24.844000,2019,201906,20190608,2019-06-08_05.gz,349.9405759162304,323.44609375,27.90458626840403,1358.8273551580592,0.0011161834507361613,122294.46196422532,0.0,0.0,1,1022479099754.9928,54.949999999999996,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,55.099998474121094,5.0,0.0,55.099998474121094,2,0.0,26.494482166230398,5e-324,2250.5195978141323,9336.092369911905,
69,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-08 13:19:27.276,2019-06-08 13:15:25.297000,2019,201906,20190608,2019-06-08_11.gz,349.9484293193717,323.4486979166666,23.188318166701936,1129.3894645037083,0.0009275327266680774,101645.05180533373,0.0,0.0,1,1025046530447.3516,50.13999999999999,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,51.4000015258789,5.0,0.0,51.400001525878906,2,0.0,26.499731402705095,5e-324,2256.053062259966,9359.524685904826,
70,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-22 13:51:28.113,2019-06-22 13:51:26.838000,2019,201906,20190622,2019-06-22_11.gz,349.9484293193717,323.4643229166666,0.0,0.0,0.0,0.0,0.0,0.0,1,1189887622240.7878,6.18,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,6.0,10.0,4.0,6.0,2,0.0,26.484106402705095,5e-324,2592.653832346452,10863.71760104437,
71,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-22 17:42:31.913,2019-06-22 17:40:00.018000,2019,201906,20190622,2019-06-22_15.gz,349.93010471204195,323.4486979166666,15.720893672340305,516.4812852879942,0.0004716268101702092,51648.12852879941,0.0,0.0,1,1191640003976.8796,35.71,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,35.599998474121094,10.0,0.0,35.599998474121094,2,0.0,26.481406795375335,5e-324,2596.4630326132788,10879.71743014425,
72,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-22 17:52:34.717,2019-06-22 17:51:03.060999,2019,201906,20190622,2019-06-22_15.gz,349.9431937172775,323.4643229166666,9.43253620340417,309.8574001990637,0.0002829760861021251,30985.740019906367,0.0,0.0,1,1191650357755.6133,35.3,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,35.5,10.0,0.0,35.5,2,0.0,26.478870800610878,5e-324,2596.647232890527,10879.81197143276,
73,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-22 20:43:20.966,2019-06-22 20:42:19.468000,2019,201906,20190622,2019-06-22_18.gz,349.9562827225131,323.44609375,91.70521308865175,3016.0899291354935,0.0027511563926595523,301608.99291354936,0.0,0.0,1,1192949421098.9827,90.66,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,90.5999984741211,10.0,0.0,90.5999984741211,2,0.0,26.510188972513106,5e-324,2599.5018695489985,10891.671003963742,
74,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-23 02:09:50.388,2019-06-23 02:09:48.868000,2019,201906,20190623,2019-06-23_00.gz,349.9431937172775,323.43828125,20.43716177404238,995.5925541689479,0.0008174864709616953,89603.32987520531,0.0,0.0,1,1195435559595.0432,47.66,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,47.79999923706055,5.0,0.0,47.79999923706055,2,0.0,26.504912467277506,5e-324,2604.960028144245,10914.357649988551,
75,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-23 03:40:15.201,2019-06-23 03:39:13.886000,2019,201906,20190623,2019-06-23_01.gz,349.9405759162304,323.4356770833333,3.930223418085071,191.46017753124733,0.00015720893672340283,17231.41597781226,0.0,0.0,1,1196199627904.9746,28.43,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,28.299999237060547,5.0,0.0,28.299999237060547,2,0.0,26.504898832897084,5e-324,2606.4502984176033,10921.327771225724,
76,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-18 10:09:32.186,2019-06-18 10:06:00.228999,2019,201906,20190618,2019-06-18_08.gz,351.19712041884816,324.5059895833333,134.15162600397053,4440.663908544637,0.004024548780119116,444066.3908544636,0.0,0.0,1,4017243697355.199,97.1,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,97.19999694824219,10.0,0.0,97.19999694824219,2,0.0,26.691130835514855,1.269324300709808e-11,2513.251047768912,36406.71503255093,
77,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-18 12:45:14.849,2019-06-18 12:41:42.537999,2019,201906,20190618,2019-06-18_10.gz,351.19188481675394,324.50078124999993,134.15162600397053,4440.667296722743,0.004024548780119116,444066.7296722744,0.0,0.0,1,4021390932474.1685,36.19,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,36.29999923706055,10.0,0.0,36.29999923706055,2,0.0,26.69110356675401,5.1921407243550485e-15,2515.846143317793,36444.31383973571,
78,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-22 00:57:55.369,2019-06-22 00:57:54.465999,2019,201906,20190621,2019-06-21_22.gz,351.1997382198953,324.5190104166666,100.6137195029779,4932.122714058012,0.004024548780119116,443891.04426522116,0.0,0.0,1,4156076186424.653,30.519999999999996,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,30.39999961853027,5.0,0.0,30.399999618530273,2,0.0,26.680727803228706,9.163002126780385e-06,2600.1161808757565,37665.25769411993,
79,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-22 10:20:28.403,2019-06-22 10:19:26.810000,2019,201906,20190622,2019-06-22_08.gz,351.1866492146597,324.49296875,134.15162600397053,4441.108630539472,0.004024548780119116,444110.86305394716,0.0,0.0,1,4171034378787.9233,60.08,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,60.0,10.0,0.0,60.0,2,0.0,26.693680464659735,2.706786342600767e-16,2609.475176128839,37800.85500586819,
80,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-22 12:56:11.127,2019-06-22 12:54:38.752000,2019,201906,20190622,2019-06-22_10.gz,351.19712041884816,324.5111979166666,134.15162600397053,4439.788020735287,0.004024548780119116,443978.80207352876,0.0,0.0,1,4175168148813.708,74.31,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,87.69999694824219,10.0,0.0,87.69999694824219,2,0.0,26.68592250218154,5.57983919393313e-10,2612.061827233211,37838.33157332682,
81,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-23 04:15:24.898,2019-06-23 04:11:52.968999,2019,201906,20190623,2019-06-23_02.gz,349.9458115183246,323.4356770833333,0.0,0.0,0.0,0.0,0.0,0.0,1,1196448576725.098,24.04,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,23.899999618530273,5.0,0.0,23.899999618530273,2,0.0,26.5101344349913,5e-324,2606.994501749377,10923.598737039645,
82,14e5bc06-9e32-4938-96df-82a070581e7d,energyvalve3/1.11,2019-06-23 14:28:12.203,2019-06-23 14:26:40.477000,2019,201906,20190623,2019-06-23_12.gz,349.9405759162304,323.4434895833333,44.80454696616983,2181.995855646332,0.0017921818786467935,196379.6270081699,0.0,0.0,1,1201059826372.9285,68.54,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,68.5999984741211,5.0,0.0,68.5999984741211,2,0.0,26.497086332897084,5e-324,2617.2410183864754,10965.667712370892,
83,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-09 11:46:22.793,2019-06-09 11:45:49.373000,2019,201906,20190609,2019-06-09_09.gz,351.1997382198953,324.4955729166666,100.6137195029779,4936.502161838027,0.004024548780119116,444285.1945654225,0.0,0.0,1,3674604658234.799,49.17,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,49.0,5.0,0.0,49.0,2,0.0,26.704165303228706,7.37379495569069e-18,2298.914447972048,33301.32066441872,
84,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-09 17:47:57.074,2019-06-09 17:47:25.590000,2019,201906,20190609,2019-06-09_15.gz,351.18926701570683,324.48515625,100.6137195029779,4936.509696512159,0.004024548780119116,444285.8726860944,0.0,0.0,1,3684241835801.392,79.14,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,79.0999984741211,5.0,0.0,79.0999984741211,2,0.0,26.704110765706844,1.0263682767455971e-05,2304.941172417373,33388.63857058051,
85,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-21 08:23:28.343,2019-06-21 08:23:26.971000,2019,201906,20190621,2019-06-21_06.gz,351.1997382198953,324.5033854166666,134.15162600397053,4441.5381046238435,0.004024548780119116,444153.81046238437,0.0,0.0,1,4129587389301.3345,5.94,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,5.800000190734863,10.0,0.0,5.800000190734863,2,0.0,26.696352803228706,1.5983441663962303e-12,2583.5418948076017,37425.12170398421,
86,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-21 08:33:31.342,2019-06-21 08:33:29.647000,2019,201906,20190621,2019-06-21_06.gz,351.19450261780105,324.5111979166666,134.15162600397053,4439.351771351954,0.004024548780119116,443935.17713519547,0.0,0.0,1,4129854919408.539,62.85000000000001,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,63.0,10.0,0.0,63.0,2,0.0,26.683304701134432,8.88949561053742e-17,2583.7092967516014,37427.54698964185,
87,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-21 10:54:12.560,2019-06-21 10:50:06.729999,2019,201906,20190621,2019-06-21_08.gz,351.19188481675394,324.5138020833333,100.6137195029779,4931.6417559487545,0.004024548780119116,443847.7580353879,0.0,0.0,1,4133494281452.583,87.71,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,87.5999984741211,5.0,0.0,87.5999984741211,2,0.0,26.678082733420638,7.824783057615245e-15,2585.9862550789603,37460.536623480184,
88,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-21 11:39:22.460,2019-06-21 11:35:18.792000,2019,201906,20190621,2019-06-21_09.gz,351.19712041884816,324.50859374999993,100.6137195029779,4933.58440474212,0.004024548780119116,444022.5964267907,0.0,0.0,1,4134698295219.779,36.19,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,36.099998474121094,5.0,0.0,36.099998474121094,2,0.0,26.688526668848226,9.880830692823488e-15,2586.739612021442,37471.45162031142,
89,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-08 00:56:52.632,2019-06-08 00:53:20.474000,2019,201906,20190607,2019-06-07_22.gz,351.19188481675394,324.50859374999993,100.6137195029779,4932.614960743325,0.004024548780119116,443935.34646689927,0.0,0.0,1,3618850177607.1245,3.18,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,2.9000000953674316,5.0,0.0,2.9000000953674316,2,0.0,26.68329106675401,3.211461290405263e-15,2264.0397121338483,32796.042663877,
90,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-13 16:03:40.108,2019-06-13 15:59:07.185999,2019,201906,20190613,2019-06-13_13.gz,351.1840314136126,324.51640624999993,134.15162600397053,4436.730895708064,0.004024548780119116,443673.0895708064,0.0,0.0,1,3834847025790.512,26.239999999999995,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,26.200000762939453,10.0,0.0,26.200000762939453,2,0.0,26.667625163612684,1.0065360953407295e-08,2399.136119737552,34753.370577617694,
91,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-13 17:03:55.488,2019-06-13 16:59:53.180000,2019,201906,20190613,2019-06-13_14.gz,351.1840314136126,324.50859374999993,100.6137195029779,4931.160796167545,0.004024548780119116,443804.4716550791,0.0,0.0,1,3836465527575.474,10.77,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,10.600000381469727,5.0,0.0,10.600000381469727,2,0.0,26.675437663612684,4.1801958797986306e-05,2400.1489130681257,34768.04431982634,
92,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-13 18:09:13.430,2019-06-13 18:08:41.697000,2019,201906,20190613,2019-06-13_16.gz,351.18926701570683,324.5138020833333,100.6137195029779,4931.157035348277,0.004024548780119116,443804.13318134483,0.0,0.0,1,3838298238459.558,4.83,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,4.599999904632568,5.0,0.0,4.599999904632568,2,0.0,26.67546493237353,1.8964366938133505e-50,2401.2957188983855,34784.65970724288,
93,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-28 20:03:02.580,2019-06-28 19:58:29.975000,2019,201906,20190628,2019-06-28_17.gz,351.19712041884816,324.50078124999993,134.15162600397053,4441.539799330251,0.004024548780119116,444153.9799330251,0.0,0.0,1,4416651376900.959,63.81,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,63.9000015258789,10.0,0.0,63.900001525878906,2,0.0,26.696339168848226,9.1882054599426e-07,2763.126294336472,40027.025188643034,
94,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-29 04:45:23.348,2019-06-29 04:44:51.881000,2019,201906,20190629,2019-06-29_02.gz,351.19712041884816,324.51640624999993,100.6137195029779,4932.124595447374,0.004024548780119116,443891.21359026374,0.0,0.0,1,4430677583013.591,17.4,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,17.5,5.0,0.0,17.5,2,0.0,26.680714168848226,4.233124209094799e-06,2771.8990568135628,40154.12887463934,
95,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-29 08:06:17.380,2019-06-29 08:03:45.032000,2019,201906,20190629,2019-06-29_06.gz,351.1814136125655,324.49296875,100.6137195029779,4933.595695876789,0.004024548780119116,444023.61262891104,0.0,0.0,1,4435975157716.966,17.4,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,17.600000381469727,5.0,0.0,17.600000381469727,2,0.0,26.688444862565518,8.067645202195774e-34,2775.213802915945,40202.15412432679,
96,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-29 08:41:26.361,2019-06-29 08:38:24.004000,2019,201906,20190629,2019-06-29_06.gz,351.1735602094241,324.47734375,100.6137195029779,4935.061164134577,0.004024548780119116,444155.5047721119,0.0,0.0,1,4436898244377.576,21.55,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,21.799999237060547,5.0,0.0,21.799999237060547,2,0.0,26.696216459424136,6.738660980962838e-06,2775.791322914406,40210.52151259503,
97,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-30 07:32:35.448,2019-06-30 07:29:03.371000,2019,201906,20190630,2019-06-30_05.gz,351.20497382198954,324.50859374999993,134.15162600397053,4441.534714946631,0.004024548780119116,444153.47149466304,0.0,0.0,1,4473425812379.921,50.13999999999999,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,50.29999923706055,10.0,0.0,50.29999923706055,2,0.0,26.69638007198961,1.3607138573795954e-17,2798.635583688248,40541.5003973873,
98,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-27 10:22:54.082,2019-06-27 10:21:52.710000,2019,201906,20190627,2019-06-27_08.gz,351.20759162303665,324.5268229166666,100.6137195029779,4932.117069302925,0.004024548780119116,443890.5362372633,0.0,0.0,1,4362915859872.996,36.6,2,5.0,0.5294117647058824,50.0,2,1,65,0.003833333333333333,36.400001525878906,5.0,0.0,36.400001525878906,2,0.0,26.68076870637003,0.0009073492490231886,2729.515831370011,39540.05332017997,
99,15cbf304-2834-4523-81d1-45c0bbc0f849,energyvalve3/1.11,2019-06-08 08:59:03.693,2019-06-08 08:55:01.778000,2019,201906,20190608,2019-06-08_06.gz,351.19188481675394,324.4955729166666,134.15162600397053,4441.543188478656,0.004024548780119116,444154.3188478656,0.0,0.0,1,3631684744179.3853,80.94,2,10.0,0.5882352941176471,37.5,2,1,65,0.002833333333333334,81.0999984741211,10.0,0.0,81.0999984741211,2,0.0,26.696311900087323,3.4243094439192784e-10,2272.067870468394,32912.357658094326,
